category,file_name,subset
Regulus regulus,99b3584c-3b9f-4c14-af7c-85aa1645ebec.wav,train_files
Luscinia megarhynchos,5eaa1c70-afdc-4b7b-82b4-903fc17ead4b.wav,train_files
Turdus philomelos,055f44f3-a004-4cbb-aa83-549e876e92c3.wav,train_files
Chroicocephalus ridibundus,26459402-afdd-4ba1-ab06-5f97aca4627b.wav,train_files
Phylloscopus trochilus,239d9662-e9aa-4f3a-bede-c2de4a312f0c.wav,train_files
Fringilla coelebs,0e06053a-cb53-400a-b73a-48907b499c1a.wav,train_files
Gavia immer,d4025a4f-084d-4dee-b374-350ab9c23e57.wav,train_files
Linaria cannabina,e6578cdb-7d33-4912-b76f-de66eb8bd6da.wav,train_files
Erithacus rubecula,b99f1d15-3201-49b6-a610-24a3345807ef.wav,train_files
Fringilla coelebs,cac05955-b12f-4bff-ac8e-b3f9bea89cef.wav,train_files
Troglodytes troglodytes,22bcc55d-88e7-4303-b6d0-ab19efaa2ad6.wav,train_files
Corvus corax,ef7f263a-7502-4f8f-b72e-7bd2b34ce381.wav,train_files
Fringilla montifringilla,db84f78d-6630-4c02-ad7f-b164df9c1b84.wav,train_files
Troglodytes troglodytes,bf1a6607-91f6-47bd-adca-b71e547a07f1.wav,train_files
Parus major,67af19bc-828d-48ec-8af2-c72063348bd8.wav,train_files
Regulus regulus,9a803081-2e3f-4504-afb2-4d5c55ac362b.wav,train_files
Sterna hirundo,5cfc6900-aef1-41f6-b27e-1ef369f7e589.wav,train_files
Pica pica,931aab70-61c3-4034-a47d-6918cfdab7c1.wav,train_files
Turdus pilaris,6c42147f-09d4-49f9-a781-224971307fc1.wav,train_files
Motacilla flava,d9ccbb4a-85f5-4291-8204-bf48f8ef1ccc.wav,train_files
Chloris chloris,df754310-df42-4527-9c0e-417190e317a4.wav,train_files
Corvus corax,b85974b5-1afe-49a4-b289-2544dca7c58e.wav,train_files
Asio otus,e046982f-5c51-4091-84fe-bf56636480fa.wav,train_files
Serinus serinus,fc11ccdb-e460-4455-bd1b-e9baf4e7eb5e.wav,train_files
Turdus merula,d1bdc38c-d858-4e35-81cd-edecb3e7dcd1.wav,train_files
Milvus migrans,5b0a7d10-9637-4e1a-bb9f-30f8e360d970.wav,train_files
Turdus philomelos,b83e85e0-2fba-43e3-8ae7-597586e5a1e0.wav,train_files
Passer domesticus,e5deecfb-2e1c-45a6-9e0e-07be5d84490e.wav,train_files
Aegithalos caudatus,1cd21244-12f9-4489-9fa6-f3334078899c.wav,train_files
Turdus philomelos,a0b9876e-2b80-456c-b3d1-4f541cfbaaf1.wav,train_files
Phoenicurus phoenicurus,938feb7f-62cf-43d5-bc86-67cc84e86efb.wav,train_files
Turdus merula,cf25db1e-3ff5-40aa-96c5-59213deffbf0.wav,train_files
Dendrocopos major,7ffa2e74-76ec-41bd-95b7-ef767e5897a8.wav,train_files
Cuculus canorus,ebd7b17f-e361-4f56-814b-59cc01ba5c47.wav,train_files
Oriolus oriolus,0ee63f6c-86ca-46f8-9fbf-467e92f16298.wav,train_files
Luscinia megarhynchos,142404c1-39b5-490c-8144-4e7e23818069.wav,train_files
Phylloscopus collybita,a57b109e-ecf0-47ab-9d5b-4d1d0d7a41e1.wav,train_files
Alopochen aegyptiaca,7f8ec92c-59b9-409e-85a8-6893969ff65d.wav,train_files
Corvus corax,b6fba539-2652-49cd-9b76-d4324f3fc7a6.wav,train_files
Chloris chloris,8c65b10d-330b-44a5-b8b0-bbd3be2fd45d.wav,train_files
Carduelis carduelis,0ad926c7-2dfb-4e28-9d4d-d46af37a3d77.wav,train_files
Phoenicurus phoenicurus,a7ae385a-b7ba-4058-977d-0061153d0125.wav,train_files
Cuculus canorus,3cc8838f-7050-41dc-b810-83d7878b003d.wav,train_files
Luscinia megarhynchos,493f6f90-8c38-4a66-9e74-b50a04a6cc34.wav,train_files
Tyto alba,deee3273-7e30-474e-a333-07d779185e21.wav,train_files
Fringilla coelebs,e9905f48-eae3-4ac1-902f-ce1b2502e690.wav,train_files
Hirundo rustica,9d209d99-8a54-4ecf-b2b8-e0f8d61b9092.wav,train_files
Sylvia atricapilla,152b327c-ab97-4283-b803-04a5d0ff78f2.wav,train_files
Turdus philomelos,3feddd4e-70c9-451c-bd73-6c4f52ca057e.wav,train_files
Parus major,8bb99df2-e9e6-460f-b2b8-79d8951dd627.wav,train_files
Caprimulgus ruficollis,d2becfa2-df3b-4faf-b907-65e179f9da2c.wav,train_files
Corvus corax,9386f0d2-c175-4415-868d-af6759329574.wav,train_files
Troglodytes troglodytes,619f5b4e-84d3-4a52-878f-363b8c833f24.wav,train_files
Otus scops,54f915c9-367d-4562-b1f7-61ac9df8371d.wav,train_files
Oriolus oriolus,6e4b8df3-1538-4e92-8891-5878f061179a.wav,train_files
Sylvia atricapilla,14736ff4-9fbf-48c9-ae70-d7195292de4b.wav,train_files
Luscinia svecica,c2f48c80-51be-4619-9607-6c1bdbbcac13.wav,train_files
Certhia brachydactyla,a3bf44e2-4195-4d30-8ebf-0ed760f3fc2d.wav,train_files
Milvus migrans,54cb6768-ed19-420b-a917-5f0c254c199f.wav,train_files
Luscinia megarhynchos,779261fb-e085-4177-97eb-0423baca1d81.wav,train_files
Fulica atra,6703fffa-721d-4b47-a599-2fd2efc55d73.wav,train_files
Fringilla coelebs,dbbfce08-8d23-4107-b218-b8c2cc0ca3fd.wav,train_files
Chloris chloris,a7aed25f-98e8-456c-8266-c16367ccd923.wav,train_files
Regulus ignicapilla,8cf52420-51ea-4bce-a106-280eb80fe945.wav,train_files
Pica pica,46658c1d-bd15-4634-9f45-60b0a3a7df86.wav,train_files
Cuculus canorus,69cf68f8-e39e-4940-a5a1-b1651954bcc0.wav,train_files
Carduelis carduelis,22f82010-226f-40af-b7d2-cfda402ed9cb.wav,train_files
Turdus philomelos,37a8d9bf-a9e9-46c5-9b02-bc42c2b6d6dc.wav,train_files
Locustella luscinioides,045e6a13-14fa-4ac4-b31c-83076372cb2d.wav,train_files
Oriolus oriolus,c9001ea9-0a83-40dd-9f7f-0dbf46980413.wav,train_files
Branta canadensis,7a80b89c-41b4-4d81-a341-0a7009abdbe7.wav,train_files
Corvus corax,3d1965db-420a-44b7-9287-b177c600e473.wav,train_files
Phylloscopus collybita,3c5cedc9-a7b0-4bab-8d79-c1c08ce012a4.wav,train_files
Sylvia atricapilla,532cfa14-c42c-4b51-a2bd-5dd0e946c6d2.wav,train_files
Aegithalos caudatus,4fb3fc5f-9461-42db-98a0-7eda56542bf7.wav,train_files
Coloeus monedula,5806dad6-8296-4a89-a06c-238c9f616eb0.wav,train_files
Sitta europaea,abf0dd3c-617f-48ff-9da6-13c54143280c.wav,train_files
Luscinia megarhynchos,e61522c7-3bb7-4633-91d2-a60f287e42bd.wav,train_files
Turdus philomelos,f0ccbc51-5bb7-40a4-8b4f-f43eb8690116.wav,train_files
Motacilla alba,12c6d982-cdf1-48da-81a2-617ea23085fd.wav,train_files
Strix aluco,c8d7c44d-c7f2-4fd4-a4c0-9d393abd5122.wav,train_files
Turdus merula,9aab57d5-14c8-4b4c-a1d5-611029ff9ba3.wav,train_files
Oriolus oriolus,e1dd1b0a-7edd-4b58-b616-9f0b5f9d4a4e.wav,train_files
Turdus merula,e065696a-001f-4e3e-a19a-93199376408a.wav,train_files
Anas platyrhynchos,a20dd154-1788-4937-865f-c8dd66fc48ca.wav,train_files
Gavia immer,4d8715b9-20e8-4fff-bdac-be3025456448.wav,train_files
Troglodytes troglodytes,015c6e81-bce7-43ef-8eb7-887ed8c04d9a.wav,train_files
Fringilla coelebs,642fc947-77d3-4fe5-96f2-2a6c96964acb.wav,train_files
Merops apiaster,fd327964-47b2-4db5-99a0-073ac6b6cd23.wav,train_files
Sturnus vulgaris,0b002741-1ce7-4ecf-ad58-f81ac39c4e2d.wav,train_files
Turdus merula,960ba4b1-42dd-4359-ba81-2d87f1050663.wav,train_files
Phylloscopus trochilus,df61e499-05de-44dd-bca3-4d10e7792e12.wav,train_files
Sylvia atricapilla,e568942e-5375-4ea0-9509-aa9748bffbce.wav,train_files
Oriolus oriolus,d4fab858-e073-4a6e-97f7-95e420ccb04e.wav,train_files
Troglodytes troglodytes,796a3460-13bf-48d1-b879-abdb0751f963.wav,train_files
Streptopelia turtur,cd71e4f8-f647-4650-b87f-b3667a2ac4d2.wav,train_files
Phylloscopus trochilus,2a33e389-d2bf-4346-aa14-c7822d10f087.wav,train_files
Phylloscopus trochilus,7c3b5ec0-9848-44e8-a711-d2bb3465690b.wav,train_files
Calidris melanotos,e29f19e9-e6f9-4662-b10b-773897001190.wav,train_files
Erithacus rubecula,ca855daf-87d2-4563-a14e-8a4f043b2a21.wav,train_files
Corvus corax,826cf20c-1dee-4b2c-b03e-4cd624d23b33.wav,train_files
Hippolais icterina,7848ae63-0b72-4a5f-94ce-ef8bbc459533.wav,train_files
Cyanistes caeruleus,35048500-3b06-4e28-9ce0-8b206df47dba.wav,train_files
Branta canadensis,4ade7d0a-ed48-43d4-9432-7eb66ac2ea83.wav,train_files
Pica pica,0b89b81e-2011-47a3-8472-a01ec4ee76b0.wav,train_files
Parus major,c200fe6e-68d7-4411-86d8-f293e43015e5.wav,train_files
Acrocephalus dumetorum,21643055-3daf-4ad4-bbc4-cad8487bbd35.wav,train_files
Strix aluco,8e18bfc3-bc83-474f-a870-191f4adb5c06.wav,train_files
Parus major,218f4f0a-2385-465c-880a-ac09b19d239b.wav,train_files
Corvus corax,a64a8fc6-9e63-41cd-bf87-a07e2750eca7.wav,train_files
Athene noctua,db93a084-261c-4d3d-9df6-988dba0a2539.wav,train_files
Pica pica,8693640b-ff8a-4c89-873f-0a9183b79f68.wav,train_files
Corvus corax,42e34702-d015-4563-a91d-da4b8115bbcd.wav,train_files
Turdus philomelos,2a959e63-2267-4f27-a7af-5f77a4023224.wav,train_files
Apus apus,fc87f2ca-1a84-4991-87fd-95d2da46a64b.wav,train_files
Erithacus rubecula,e0a7de01-16e2-4948-977e-4ab461939d14.wav,train_files
Chloris chloris,c8b74c73-601f-4542-b4ff-38e02ddeb889.wav,train_files
Turdus merula,d6c7ea3f-d0b0-49ec-94d0-287bbdc70622.wav,train_files
Linaria cannabina,c05d4873-72ce-4107-87c6-e762fef6e8ba.wav,train_files
Prunella modularis,66c562da-dcf9-4f20-bece-6ee42816cc0d.wav,train_files
Cisticola juncidis,8eb660a4-935c-4aa5-a346-63483f1a2598.wav,train_files
Sylvia atricapilla,5feb37c0-734c-4954-9132-aa9cb178d4dd.wav,train_files
Pica pica,75c68187-d117-40d5-8b40-979e9b334728.wav,train_files
Sturnus vulgaris,de05229a-ce3e-40c4-8888-f7d77182be12.wav,train_files
Sylvia atricapilla,1c46d65a-5126-48ea-93e9-80ded7f99a24.wav,train_files
Troglodytes troglodytes,e7b06032-6248-45e5-b3f8-e44ffb769cb3.wav,train_files
Fulica atra,3d942aae-1ec1-4bd6-9d26-404c4b0003be.wav,train_files
Hirundo rustica,35ce1b56-4cc0-4487-bebe-5ab9860d8d6a.wav,train_files
Fulica atra,d29395a2-1734-44c7-b751-2ef1bb7a2c5c.wav,train_files
Sitta europaea,1dc61a8a-c4e0-4cd2-a6eb-90fbd2628591.wav,train_files
Chloris chloris,4d2be93a-d87c-408a-9a66-7ced5169c2f8.wav,train_files
Sturnus vulgaris,3afc9386-e390-4527-8f8e-caa28227c425.wav,train_files
Parus major,095640e6-fcf7-48a2-9c68-58df796985e8.wav,train_files
Chloris chloris,439ef120-8cae-4391-b4bc-d0143a8d667b.wav,train_files
Luscinia megarhynchos,e14fac31-bd8d-4aa4-a7a2-c42612f366d2.wav,train_files
Athene noctua,63a3d641-63a8-413e-9f66-6893ee88c1ef.wav,train_files
Parus major,b8c34d4f-3b31-49e6-bad1-beb037a6ad22.wav,train_files
Phoenicurus ochruros,962404ef-e6ac-4dac-a072-45b5cb09e309.wav,train_files
Branta canadensis,af4d47d3-d333-4afc-8115-f27b2616047e.wav,train_files
Pica pica,8f1b45a1-0974-4466-9f10-73647aa3f4b2.wav,train_files
Cyanistes caeruleus,e67192a9-542b-4f84-b86d-a786e08c8e68.wav,train_files
Ciconia ciconia,239b7403-5afd-4986-aa17-2bf9bda46cd0.wav,train_files
Chloris chloris,6bdc1a3b-771d-42c7-af2e-6d95dc28c337.wav,train_files
Rallus aquaticus,2a71e497-747e-4371-801e-14858fc790b1.wav,train_files
Sylvia atricapilla,eedd5806-2b4c-46e1-8d08-4e64506fa185.wav,train_files
Sturnus vulgaris,9e3687b1-e5ca-4aaf-8536-45520db5a81a.wav,train_files
Parus major,e023aa82-6288-4be5-9263-cfb665b9d674.wav,train_files
Carduelis carduelis,3acc23e3-e62e-44fe-aaa9-5ba2b1078916.wav,train_files
Anas platyrhynchos,d2cb16f2-b7b9-4177-9549-2d5b7eb3f36c.wav,train_files
Passer domesticus,a8b622b9-b6d7-49a7-80dd-f6c778b03ffa.wav,train_files
Dendrocopos major,70bd97c4-9648-4694-8605-dd9f56a7aadc.wav,train_files
Acrocephalus arundinaceus,637a1f27-9ce4-4e79-8665-52304ac147c3.wav,train_files
Fringilla coelebs,ed48262b-1b1e-4b5d-81b7-5940cc76b0ea.wav,train_files
Troglodytes troglodytes,fcb6c4a3-deb7-44ce-91cb-a30a3ee6a6d9.wav,train_files
Numenius arquata,f4a70cc5-00b1-482a-a7a2-d19466d747d3.wav,train_files
Anthus trivialis,8cdf301b-3652-4359-9513-a45f3719ee5b.wav,train_files
Anas platyrhynchos,1560db4e-12b9-4ca1-b366-91e4ecd353df.wav,train_files
Turdus pilaris,8e4cdfce-c604-4c84-b04f-a6b5af7f6a2b.wav,train_files
Milvus migrans,9570fc01-db3e-4437-be21-2a0d2111911a.wav,train_files
Luscinia megarhynchos,c1912845-1a68-49ed-a575-be3f5ca9d99d.wav,train_files
Turdus merula,43029612-571e-4ac4-8d9e-6346ba1c55c6.wav,train_files
Buteo buteo,9f6f646d-1423-46ac-82f8-86e5ec1ba935.wav,train_files
Apus apus,921c34c9-1417-4caf-b0fd-ea91d707bb88.wav,train_files
Corvus corax,61eb5006-2dd0-4131-8823-e626878cd73f.wav,train_files
Troglodytes troglodytes,5951cf67-98c0-429a-8cfc-461a33787996.wav,train_files
Turdus viscivorus,a9d4a925-926c-41e4-bced-81b015b311d3.wav,train_files
Parus major,d3e8bbd5-0706-4a70-bc83-378d77d306ef.wav,train_files
Fringilla coelebs,be981d4a-232d-4940-ae98-1c1c7a0bd3b7.wav,train_files
Branta canadensis,15bf5740-78fe-46d9-828b-e1cbd1d06c7a.wav,train_files
Ficedula albicollis,f4041289-9612-4f99-b8cd-bdbb7ffe54c3.wav,train_files
Dendrocopos major,301fa3a9-7b86-40ad-80fe-7d99fd84b0b9.wav,train_files
Luscinia megarhynchos,16445679-088f-483c-85a4-b106fdd1ff90.wav,train_files
Buteo buteo,3b01d43b-1309-4a40-b4fd-df1b756b92fd.wav,train_files
Dendrocopos major,f20267dc-cc8e-4bc8-974c-227149d9fb0b.wav,train_files
Alauda arvensis,49197a84-edd0-4400-8a71-7e100cc37db0.wav,train_files
Crex crex,2ecf27ae-60a0-4e3e-b41e-83fe773cee51.wav,train_files
Cyanistes caeruleus,b3519840-2234-4e49-8f04-d346e4c416da.wav,train_files
Turdus merula,ab63532f-9b5e-4b24-ba37-4174330d7c10.wav,train_files
Buteo buteo,c6813bba-cd17-4004-912e-7a9ef4870986.wav,train_files
Sitta europaea,77730b20-1b87-44e8-bfe5-07a8e4d6b3d3.wav,train_files
Cuculus canorus,f8082db3-ca26-43dc-8bbe-86f6a1b9bfc9.wav,train_files
Cuculus canorus,9dfbea97-889b-4a33-9412-8b44ce5a7b32.wav,train_files
Erithacus rubecula,993ad1ca-f5bc-4da8-897c-7a2e1a9ae04e.wav,train_files
Numenius arquata,59ef0f25-2173-4fdc-ac68-33b7d7458131.wav,train_files
Gavia immer,a34b51a1-e4a4-4706-98b3-c3d56080c6e5.wav,train_files
Columba palumbus,2f0e4e09-30de-4b0a-b702-b6fbdcd58cac.wav,train_files
Regulus regulus,a552393e-7fd2-49ec-95c3-47f592623de0.wav,train_files
Cisticola juncidis,f50ff6a7-388b-4b69-922e-b8d454bfe78a.wav,train_files
Botaurus stellaris,67eea5d0-31d4-4840-bbc4-4c5f313b247e.wav,train_files
Acrocephalus scirpaceus,952246fd-cd75-44a1-a19b-7052209635fd.wav,train_files
Fringilla coelebs,ad679fc4-72dd-496a-9329-b6821f401214.wav,train_files
Turdus pilaris,0116f6cd-07d8-4411-8815-4f056f530063.wav,train_files
Strix aluco,66ec17c7-d221-4f52-aeb2-782864de3e89.wav,train_files
Carduelis carduelis,c4791c5c-84ea-44b3-8f04-71157be3b23b.wav,train_files
Sitta europaea,13f9b0c3-8828-43ef-a9fe-7249476856a7.wav,train_files
Pyrrhula pyrrhula,a9c27536-6de9-43d6-8fd5-8fede9c6edef.wav,train_files
Vanellus vanellus,6301b53b-35aa-4d7b-8bcd-1877e7741a26.wav,train_files
Cyanistes caeruleus,e5ddf5ff-3e17-4112-8c48-c7cb5075a221.wav,train_files
Coccothraustes coccothraustes,eeecbbb9-1f66-429b-b19f-ef4f34736fc6.wav,train_files
Motacilla alba,f05773a8-beb7-4272-aad1-a43457c26d20.wav,train_files
Fringilla coelebs,d821318c-8103-429e-90a3-5694c0450f77.wav,train_files
Alauda arvensis,e532efca-2ce2-4d36-8b36-b0042b9f756c.wav,train_files
Turdus merula,9edb3953-9de9-4ace-bc6e-c393e491f192.wav,train_files
Alcedo atthis,c381aaeb-c2a6-4f43-bb2d-88f203792f98.wav,train_files
Dendrocopos major,4e2361b5-e92e-4874-88ae-68da0e0ffaeb.wav,train_files
Dendrocopos major,15b456c3-c798-43e3-a47c-e5fe2cf38613.wav,train_files
Serinus serinus,14381fe0-538e-43d9-bcd3-8d21f6d837da.wav,train_files
Emberiza cirlus,a3e4b05c-1769-4bba-bd3c-29a262fe2223.wav,train_files
Turdus philomelos,67c29cd9-22ba-416e-99a3-3c42b585dff3.wav,train_files
Turdus philomelos,a979e9d5-9448-4831-8fe8-dcb24f51c870.wav,train_files
Serinus serinus,f0f3ecb2-2c77-4c8a-9896-0ef2ef06dcce.wav,train_files
Corvus corax,a8115f7b-59fa-426d-85de-b31a34e2b0df.wav,train_files
Grus grus,5e6c3695-4a64-4317-b54f-ed2a61eac38e.wav,train_files
Luscinia megarhynchos,eca4f4e4-382e-4b51-ac95-907cbb6d3463.wav,train_files
Troglodytes troglodytes,e17c16e4-eb15-4542-bbe8-dc9d1fc53792.wav,train_files
Chloris chloris,2bcf1f2b-29b2-432d-b327-60efa1fe9bf5.wav,train_files
Erithacus rubecula,aa292285-6903-489c-844e-87df3c33d338.wav,train_files
Fulica atra,a4518d90-4d90-4c46-a5bb-e3126f97f98d.wav,train_files
Certhia brachydactyla,4d30e235-474d-4043-a217-1a18852eea34.wav,train_files
Luscinia megarhynchos,d8b5a794-3dcc-42b9-9303-263602b09379.wav,train_files
Corvus corax,4b5ca4fb-e0dc-4114-8338-fdf0db8f3f81.wav,train_files
Cyanistes caeruleus,6bce16f8-8929-4fde-9e6e-abf66e3d58fc.wav,train_files
Phoenicurus ochruros,379ceaa0-c84f-4615-8dda-ed34dd957210.wav,train_files
Phylloscopus collybita,61e025d9-9b43-4a2f-aceb-033c821886aa.wav,train_files
Aegithalos caudatus,cf39b259-65b2-4a7c-9342-9f9f6ed60a66.wav,train_files
Oriolus oriolus,5545c7c0-6cf1-4064-9416-2861038aacfb.wav,train_files
Merops apiaster,d09d0508-1df8-4bae-88ec-e335696e015f.wav,train_files
Hirundo rustica,bf0cf3a9-6e3b-4745-9ab5-260d2e29497b.wav,train_files
Erithacus rubecula,d3c82580-daa5-44f4-a5c0-4cf27aee2438.wav,train_files
Anthus trivialis,e20373f0-16ce-4583-88d9-d4ba2fba7d4b.wav,train_files
Sylvia atricapilla,01e29369-9735-4289-a477-db4671f4c45e.wav,train_files
Corvus corax,aa80cfe7-7b0b-4cd4-b82d-203d9323803d.wav,train_files
Anas platyrhynchos,b34c98f8-d47d-404e-a2a5-a69c9117826d.wav,train_files
Fringilla coelebs,059a796b-913b-4316-8296-313a50860daf.wav,train_files
Turdus merula,96334637-42d3-464e-9daa-ce0c9a5b1b7a.wav,train_files
Upupa epops,52f89018-652b-44f5-a379-7e5071f089d5.wav,train_files
Hydroprogne caspia,ae88231c-28d0-499e-9820-2f7331d4f836.wav,train_files
Oriolus oriolus,015abd91-c0f4-4419-ac3c-9a5654fee111.wav,train_files
Sylvia atricapilla,a5a70f71-558c-4a99-80c5-288aa3ae230e.wav,train_files
Lophophanes cristatus,2855401f-0cb7-4673-9c58-c42677d15d08.wav,train_files
Strix aluco,036f0490-df27-46e9-b816-af653b9f1644.wav,train_files
Sylvia atricapilla,28c9f825-3670-40ed-a987-7fb241f57f91.wav,train_files
Branta canadensis,6b5c2e96-3b68-42aa-817a-60f385bc8476.wav,train_files
Turdus philomelos,a0777bd4-3e82-430e-b490-68299411cc15.wav,train_files
Sylvia atricapilla,77d32d6b-0399-42f3-818c-663eae0f2344.wav,train_files
Muscicapa striata,f434aad4-e1ba-414d-a019-c1b2a4db8a79.wav,train_files
Tachymarptis melba,842455db-4065-45fe-aaae-2eac07ac5cdf.wav,train_files
Acrocephalus dumetorum,b67258a3-da85-4e2e-aa70-365be9a51da4.wav,train_files
Sturnus vulgaris,c65cf23b-6dac-42a2-9cfe-a051e0418896.wav,train_files
Branta canadensis,0b55617d-af58-49e1-bcdb-171d5255bc02.wav,train_files
Buteo buteo,68f5b784-8929-40e8-9ff1-d0d01eabb5cd.wav,train_files
Passer montanus,dca349e5-bf02-4492-a6b5-6a9101f75451.wav,train_files
Loxia curvirostra,cff52135-5c0a-48a9-b16e-ee41dca87f94.wav,train_files
Dendrocopos major,635194e1-7c08-4cea-84b1-5e79765c708e.wav,train_files
Acrocephalus palustris,c1ab04a5-2e7b-4681-9e2c-fefa01c2247b.wav,train_files
Sitta europaea,c9786076-2254-4404-a91a-b99cc1248d3b.wav,train_files
Pandion haliaetus,00b14412-a97d-423b-879d-d0f5d8a74a74.wav,train_files
Phylloscopus sibilatrix,6c231f7c-57cc-4990-8cb9-a7b9b75fa974.wav,train_files
Parus major,b4a86d98-8868-444e-9a78-bbe70ca3b720.wav,train_files
Coturnix coturnix,e9634468-7f3a-42b7-b671-a939ea169494.wav,train_files
Fringilla coelebs,44710dfc-6c4b-479b-ab91-db1f6f4b7877.wav,train_files
Strix aluco,1f8604e5-10c3-427f-b55b-daf3555fab76.wav,train_files
Tyto alba,c4190794-b1ed-43e2-8228-0bebf74d0d9b.wav,train_files
Branta canadensis,e985f19b-6cc2-4e39-9927-476a74713269.wav,train_files
Curruca communis,b091f2bf-fdc9-4453-add7-dd09f372a61d.wav,train_files
Chloris chloris,6c389a4a-2990-4316-8a9e-3212536dcfce.wav,train_files
Aegithalos caudatus,927a8b3b-3825-4697-891c-227b957506de.wav,train_files
Pyrrhula pyrrhula,7f65b642-e085-4d4c-bf22-8f1a78c6b6e3.wav,train_files
Acrocephalus palustris,39ad0a65-a05f-4794-8a04-c446a5f4064e.wav,train_files
Strix aluco,38cdbf71-5fa7-4eba-a962-20dd33482645.wav,train_files
Grus grus,4e194606-dc30-4d72-92f7-5e6ddec696cb.wav,train_files
Oriolus oriolus,ae9416c1-1c7d-4e4b-b2ac-fdf0b745dd82.wav,train_files
Curruca communis,39a1dd0b-070e-4650-ab72-0965d28567fe.wav,train_files
Pyrrhula pyrrhula,adc16efd-a256-4882-b267-8c6180b2f1bc.wav,train_files
Emberiza cia,f1865e2a-4fb4-42f1-b108-7fa26e46f420.wav,train_files
Passer domesticus,ff450e5a-bd56-4aa4-aa81-9997896c4501.wav,train_files
Chloris chloris,2e5b50ef-6422-4703-a25c-d5cbda554346.wav,train_files
Chloris chloris,03236e46-fc6e-4259-a8d1-0f1e45c10858.wav,train_files
Curruca communis,28260510-8417-48cd-98ef-f650c02aecc1.wav,train_files
Crex crex,a930c70b-8cd4-4675-9c8e-e048baddab03.wav,train_files
Turdus merula,82a17e0e-8bce-450e-badb-fc746b2fa646.wav,train_files
Linaria cannabina,6b1dc974-f39c-4eb9-8b0a-139f5fa62d41.wav,train_files
Erithacus rubecula,784caf85-1774-4e23-9e84-ded503395bcd.wav,train_files
Sturnus vulgaris,ad5022aa-4189-40a8-a9c7-413b1a16f761.wav,train_files
Strix aluco,b4cc72d1-9880-456b-a257-c90f11bde8c6.wav,train_files
Turdus philomelos,88283887-360a-4c9d-ae22-f1828f96c720.wav,train_files
Sylvia borin,f665942f-ff14-46eb-a82e-c35f4fc289c3.wav,train_files
Branta canadensis,5aaeceff-bdec-46d6-9307-5c093d4d9445.wav,train_files
Fringilla montifringilla,0aa32274-9cb8-4e20-af5d-7215ac810980.wav,train_files
Oriolus oriolus,3a60e131-c5d5-46aa-be26-c51190191b89.wav,train_files
Sylvia atricapilla,8c39fcde-e1d7-42fd-895f-2149aee755ee.wav,train_files
Turdus merula,225b7b56-9a5f-4e10-8103-3def2dfd9c6e.wav,train_files
Strix aluco,4b899773-037d-4f38-a7b1-f86ff03a72c1.wav,train_files
Sturnus vulgaris,c5314842-f7d2-4168-b242-55b6986726f1.wav,train_files
Oriolus oriolus,46732143-dd02-4c36-b13d-a48ffc42cef7.wav,train_files
Curruca communis,d14d5680-ab0b-4db0-a5a6-f3653ccd48c2.wav,train_files
Fulica atra,eaa1f2dc-4a60-4172-8078-28b5c39a54f6.wav,train_files
Phylloscopus trochilus,ea8f78ad-94f4-44ba-9df2-96ee31ca803c.wav,train_files
Pandion haliaetus,62e082ad-dd2d-4836-95dc-d028290a1980.wav,train_files
Sylvia atricapilla,b46c6f80-4142-474c-b3ff-90052416b9e2.wav,train_files
Phylloscopus sibilatrix,5618c5e5-e4e5-4fbf-9e80-b88c721b8186.wav,train_files
Bubo bubo,a2495808-0274-4197-8c61-75123c0d537e.wav,train_files
Columba palumbus,da2f4fd7-d104-48a4-aee3-42eb1b779cca.wav,train_files
Caprimulgus europaeus,c4015880-857c-4bde-a283-52547d2037bb.wav,train_files
Acrocephalus scirpaceus,584bb06f-eb49-42cb-87a4-da1849e411bb.wav,train_files
Oriolus oriolus,2c29cc18-4ede-4686-84c3-db19ec893dd9.wav,train_files
Picus sharpei,bcfe88e3-152a-4d45-b719-fc1fecbdcc43.wav,train_files
Cuculus canorus,121c734a-7616-4443-aadd-a9a4f635f84b.wav,train_files
Erithacus rubecula,cebfe86f-df6f-4629-8367-b0ebfb185511.wav,train_files
